398	7.2753
399	11.2759
400	8.9064
403	18.8663
405	15.9802
408	4.0756
409	2.1436
411	20.689
412	12.481
417	4.1994
418	8.9608
420	4.5189
423	11.567
424	2.7162
425	4.8507
428	2.8399
431	9.2739
432	3.355
436	2.1465
439	6.2408
440	4.8009
441	4.4325
442	15.8264
444	4.0888
445	24.9303
446	6.7148
451	18.1581
453	12.0159
454	4.8253
455	5.2662
459	27.7164
461	7.001
464	7.9194
465	10.3529
467	4.1092
472	3.6759
475	5.3217
476	1.4872
478	2.2352
479	4.5394
480	4.9452
482	25.2436
483	1.401
484	7.7393
485	8.6302
486	10.7691
487	6.3891
489	8.5173
492	11.6219
493	1.4726
494	7.9209
495	2.6678
497	5.3113
499	9.3883
501	4.5655
504	7.9331
505	11.44
508	7.7298
509	9.2412
512	3.7579
515	14.8848
517	2.7973
520	17.4392
521	8.6931
522	9.4328
525	6.0253
528	3.4453
529	6.5335
533	3.1543
535	11.7373
536	4.6679
538	8.7604
539	1.4795
542	19.4297
543	2.116
544	9.1351
545	10.8644
546	7.3408
547	6.472
551	11.7913
552	4.9254
554	5.7232
558	20.8779
559	17.4829
561	4.6069
563	2.498
567	4.2808
568	5.076
570	9.0811
572	9.1658
576	9.3102
580	5.7156
582	18.3381
583	6.7603
584	1.5839
585	2.1574
591	5.3351
594	3.0588
596	6.7699
599	5.1576
601	1.8731
603	33.3011
604	6.8615
605	7.0154
606	5.3539
608	11.0238
612	3.041
620	8.6803
623	13.6062
628	4.4685
630	8.7355
631	1.4401
632	7.3119
633	7.1563
634	4.6086
635	23.3759
637	1.3937
638	14.8237
643	11.2129
645	8.488
648	2.4802
649	3.124
650	6.1367
654	11.4739
656	1.7727
657	8.6836
661	14.7883
667	2.8235
668	12.4241
669	9.829
671	3.9219
674	13.6878
675	3.5062
677	2.3601
678	5.8286
680	14.3496
681	2.918
682	9.7627
683	4.0146
686	11.5793
687	5.1233
690	1.81
691	20.2449
692	11.3479
694	3.867
695	2.911
698	10.2573
700	9.4983
701	13.1031
705	31.8604
707	9.9342
708	6.8361
709	49.5839
710	7.4681
712	3.0098
716	4.7832
718	7.9741
722	2.3448
724	5.869
725	28.6425
726	10.7978
728	2.5973
729	6.0252
730	16.6864
733	22.4593
734	6.1112
737	15.263
741	21.375
742	9.4928
747	9.0916
748	7.2771
749	6.8783
750	4.5674
751	9.5746
754	3.9419
755	3.8465
764	30.2701
767	36.1755
768	4.673
769	2.2506
778	5.9781
782	0.7725
783	3.2524
786	4.8655
787	5.7606
790	17.3078
794	6.4248
796	14.4212
797	6.4013
800	13.1009
801	5.7483
804	1.8012
806	1.7114
807	5.9798
809	5.4505
810	17.601
812	0.7323
815	10.4191
818	5.3796
819	2.9748
820	10.5891
823	23.9759
824	21.6235
826	89.1837
829	9.2938
831	20.6618
832	23.3908
837	6.1922
839	20.5568
840	5.4045
841	4.1303
842	9.6663
846	2.4601
847	5.5023
848	7.8832
851	7.242
853	5.0927
854	11.2031
855	12.3767
857	11.2796
858	8.5933
861	12.8044
862	19.4923
863	25.1711
864	2.2922
867	20.4088
869	11.1006
871	4.308
873	2.5687
874	42.2628
876	26.4236
877	14.1644
879	3.9967
881	6.7084
882	23.1345
883	5.8932
885	6.9651
887	3.9403
888	9.8
889	11.779
890	15.9131
895	21.6274
896	1.7602
898	4.8075
899	20.2114
909	2.2553
911	11.3153
912	7.3304
914	61.1356
915	6.5265
918	2.7156
919	6.888
922	2.3739
923	6.1984
926	9.5186
928	6.9802
931	2.2922
932	20.4588
933	2.1182
934	5.002
935	17.2559
936	1.6456
938	15.11
945	1.2494
946	1.3729
947	4.8999
951	4.0477
952	15.9948
958	18.3954
959	5.7938
960	4.2115
961	2.1156
963	6.5839
965	2.3415
967	3.7062
968	8.1252
971	3.1498
972	1.615
978	18.0597
979	2.5088
980	8.9928
981	6.4065
982	6.886
985	37.1189
986	46.0705
987	3.8742
989	8.6612
992	6.2979
994	2.1206
995	11.8118
999	5.4458
1000	1.6652
1001	48.1645
1002	3.4006
1004	12.5588
1005	16.8661
1008	6.8848
1009	6.0827
1010	6.9342
1013	6.5595
1014	15.3627
1016	19.0401
1017	2.8488
1018	37.3985
1021	5.5406
1022	4.7131
1024	5.8666
1030	23.3597
1031	4.4579
1034	2.3512
1037	16.5825
1038	20.7525
1042	3.3829
1044	6.9411
1047	6.0538
1048	9.6209
1049	4.8034
1051	2.7475
1052	17.6147
1053	2.6194
1054	2.0014
1057	3.2447
1060	5.4321
1062	36.4342
1064	7.2831
1065	1.2752
1066	17.3975
1067	7.0388
1070	4.8156
1072	3.6184
1073	3.8202
1075	2.6481
1076	4.2419
1077	20.9411
1078	19.1589
1083	2.0086
1084	3.2528
1086	37.9434
1089	1.6985
1091	4.5577
1092	7.7089
1093	12.3618
1094	5.1324
1096	3.498
1097	12.8653
1099	3.4703
1101	4.7586
1102	11.044
1103	22.3302
1104	5.763
1106	10.1144
1108	1.6
1109	38.4
1111	4.6724
1112	7.1498
1113	6.8934
1114	4.5132
1116	5.6766
1117	23.4225
1119	3.7218
1122	8.7725
1124	1.4248
1126	4.6368
1129	0.9312
1131	4.1439
1141	16.8401
1144	0.738
1145	6.6325
1146	7.3883
1147	14.4206
1149	3.1731
1152	8.7302
1154	10.8711
1157	3.7511
1158	3.207
1159	1.7432
1160	6.1547
1162	3.2245
1164	3.3271
1166	5.8441
1167	8.8255
1170	8.5264
1171	4.5741
1173	5.718
1174	2.5208
1175	19.5149
1177	20.8619
1178	4.4151
1179	5.3567
1180	13.3546
1182	23.6076
1184	7.2936
1186	10.4061
1187	1.2229
1189	10.3669
1190	25.3487
1193	9.7703
1196	8.6987
1198	1.9275
1199	9.3988
1200	2.4336
1203	6.1713
1205	15.9995
1207	19.771
1208	2.6629
1209	11.6922
1211	21.3496
1212	6.887
1215	2.5821
1216	6.5406
1217	4.1442
1219	4.7145
1220	22.7288
1221	29.5477
1226	10.9074
1227	7.9554
1229	4.3438
1231	0.6224
1232	6.3103
1237	3.7179
1238	13.185
1240	35.3513
1242	5.5135
1244	15.0166
1245	11.1789
1246	9.7177
1247	3.8467
1248	1.8486
1250	7.4572
1251	26.8542
1255	7.6004
1256	5.7055
1257	19.5424
1258	1.177
1260	8.7501
1262	22.3401
1264	6.6866
1266	15.2144
1267	6.0741
1268	18.0414
1272	4.6408
1276	7.9791
1283	4.9085
1285	6.2017
1287	6.9376
1288	13.637
1289	2.1869
1291	4.133
1295	4.6733
1296	7.4682
1297	4.2931
1302	7.7257
1304	4.0508
1305	3.5275
1307	13.665
1308	8.9855
1309	2.429
1310	10.5056
1311	9.8792
1312	2.3822
1313	4.3107
1316	14.5722
1321	36.4415
1323	3.2653
1324	14.9591
1325	6.69
1327	6.0756
1333	2.3511
1336	24.198
1342	12.5556
1346	3.1707
1349	21.2334
1354	12.2101
1355	12.2
1359	21.3892
1362	5.924
1364	6.7637
1367	3.27
1369	3.7305
1370	5.3465
1373	12.9155
1376	8.8131
1377	8.9561
1380	1.7161
1382	16.3591
1384	4.1709
1389	12.97
1391	4.7962
1393	4.7471
1394	15.6397
1396	0.896
1401	3.2153
1402	8.0334
1405	9.6147
1407	16.998
1410	52.3401
1411	12.5362
1412	18.2196
1414	5.8336
1415	5.0537
1416	3.5496
1418	8.7612
1421	14.8496
1425	11.8161
1427	3.8325
1428	1.8066
1430	4.4591
1432	16.3386
1433	0.9847
1434	13.5371
1435	13.6622
1436	4.999
1437	12.2759
1439	4.2832
1440	2.7073
1442	13.3443
1445	23.1524
1446	11.0057
1454	7.4585
1457	5.5815
1458	6.9686
1462	6.6214
1465	11.8872
1466	6.9319
1467	8.8679
1468	34.9474
1470	3.4422
1471	6.9903
1474	3.9729
1478	2.1386
1481	12.4811
1482	8.7224
1483	2.7501
1486	5.9709
1488	14.1469
1490	7.863
1491	4.8999
1492	23.7974
1495	3.8966
1497	18.5747
1498	7.3431
1500	10.5379
1501	16.8782
1504	10.7738
1507	10.2993
1509	14.2683
1510	11.2467
1514	6.5516
1515	8.4253
1518	26.6155
1520	6.6782
1523	6.4961
1525	23.8343
1528	4.4756
1529	1.2129
1531	2.1064
1535	6.1705
1536	12.4377
1540	10.9299
1541	12.7455
1542	18.7301
1543	12.6836
1544	4.594
1546	6.6936
1547	4.1117
1549	28.6777
1550	3.2379
1555	14.5976
1557	10.1575
1559	96.647
1560	9.7811
1562	14.879
1564	2.3372
1566	11.5899
1568	2.5375
1571	8.8096
1577	10.1111
1579	8.5355
1580	5.7262
1582	3.6197
1585	2.9486
1586	3.1902
1588	7.2649
1589	21.5803
1593	0.8198
1594	38.8867
1597	6.0254
1601	11.3572
1602	2.4948
1603	6.1214
1605	14.2218
1608	3.8795
1609	4.6847
1611	8.2091
1612	2.3063
1613	9.588
1615	8.7931
1616	3.5073
1617	6.0875
1619	15.2492
1620	1.1788
1621	6.8726
1622	7.1379
1623	6.1357
1624	7.9032
1625	3.3044
1626	8.4489
1627	6.4009
1628	12.9354
1629	9.261
1630	1.7527
1632	7.4249
1633	6.2542
1636	5.3689
1637	5.3689
1639	6.2956
1640	2.3873
1643	4.2505
1654	21.0571
1767	4.1087
1776	4.7914
1782	17.6623
1795	14.9397
1804	15.5197
1805	15.6553
1875	10.3137
1930	10.7624
1954	9.5779
1960	9.6164
2029	2.1722
2044	3.3041
2204	21.8189
2205	15.4907
2206	3.7817
2233	4.7784
2246	4.8305
2322	9.3848
2348	4.5837
2370	7.2486
2407	8.8901
2411	8.893
2430	11.7909
2469	10.6914
2471	10.6323
2645	37.466
2647	7.3525
2653	10.7558
2657	10.696
2664	5.6558
2667	12.0251
2682	5.7997
2699	0.8098
2707	2.6201
2827	10.0299
2939	7.1995
3010	6.5703
3021	5.1336
3024	7.4269
3057	25.3487
3147	10.8892
3175	26.4454
3211	13.4973
3216	1.1224
3217	31.1166
3291	5.6926
3294	5.4085
3301	38.6581
3427	4.4053
3431	39.6126
3437	6.0443
3445	24.6099
3457	12.4018
3462	13.0028
3475	11.8505
3529	6.2181
3538	1.3959
3540	17.385
3588	21.8736
3685	8.0317
3701	8.3684
3734	8.3468
3758	9.2284
3842	17.0063
3856	5.2029
3987	13.7665
4021	7.9372
4025	22.9737
4081	17.6456
4133	4.1225
4137	23.1787
4173	3.5888
4186	37.5026
4187	37.6446
4236	31.6651
4272	1.1294
4334	29.2736
4377	8.1734
4382	100.1001
4449	13.1463
4472	3.2186
4489	1.2547
4494	4.2824
4612	22.4168
4615	20.8784
4619	25.1165
4660	8.5162
4743	17.7975
4850	29.7802
4859	3.6937
4861	3.0723
4908	21.6303
4918	1.7195
4959	6.3639
4972	6.0997
4988	2.6793
5000	12.3032
5011	7.3879
5054	12.4697
5089	1.4092
5161	15.9743
5214	11.0802
5216	2.1038
5218	4.4836
5251	16.61
5287	25.6318
5388	21.5931
5405	4.1478
5421	55.1456
5591	2.386
5596	1.6729
5608	50.3219
5648	7.4558
5672	12.3611
5715	8.6872
5730	1.0996
5755	5.4308
5765	5.01
5832	3.3334
5997	7.1952
6112	25.2465
6113	25.2399
6121	24.3183
6129	6.7608
6155	1.0495
6157	1.0061
6159	16
6196	13.1466
6230	10.9529
6241	20.4985
6362	18.7098
6387	15.2647
6623	14.2906
6628	12.7141
6633	88.6063
6680	10.233
6681	10.1183
6713	15.3567
6741	7.1666
6772	31.1881
6806	5.0248
6899	18.9742
6929	2.5475
6978	2.6154
7058	1.7787
7085	1.6228
7090	31.0263
7158	26.0368
7179	5.5365
7194	1.377
7201	1.8829
7202	13.9732
7203	30.2584
7227	4.9088
7244	8.2196
7252	7.1991
7255	7.5012
7256	7.5305
7295	0.7772
7327	9.7508
7331	1.2456
7352	4.964
7476	21.9847
7504	6.6513
7532	8.2618
7595	13.1715
7606	21.2735
7625	2.3219
7663	35.8119
7682	4.367
7708	9.139
7725	8.1433
7746	13.1424
7833	2.5271
7913	10.3188
7916	11.8249
7954	24.8021
7979	24.496
7984	25.1043
7997	3.3379
8003	18.4368
8019	8.6918
8026	2.9647
8054	18.8184
8078	10.48
8086	10.5877
8137	9.1599
8164	12.546
8250	4.2311
8323	6.5058
8343	12.2825
8403	5.9765
8505	2.211
8506	2.2216
8553	15.628
8576	29.1683
8596	42.296
8599	43.9209
8620	10.1772
8623	10.0795
8627	5.4677
8679	3.1645
8685	3.216
8773	10.245
8788	20.8323
8791	19.1486
8806	2.0537
8924	8.6276
8952	12.5036
8966	18.4674
8967	18.6567
8975	19.0342
9038	3.9611
9116	8.8844
9120	9.2765
9129	6.317
9135	6.3397
9162	2.7243
9238	28.4505
9286	15.7442
9304	22.9295
9339	8.877
9348	8.4489
9349	8.9024
9370	0.8823
9381	12.0478
9385	11.5767
9413	9.9133
9480	5.4255
9498	4.9961
9607	17.6317
9637	16.6595
9738	2.7215
9816	18.578
9894	3.4321
9931	5.5167
9932	5.5179
10032	12.1285
10124	32.8996
10158	89.6798
10166	12.6334
10198	7.5284
10204	7.6785
10471	7.3634
10550	11.4371
10568	24.1199
10636	46.6509
10690	15.3718
10713	21.3133
10726	13.6836
10728	15.6457
10750	3.7431
10792	15.2343
10869	41.5249
10878	7.2201
10902	36.8047
10993	8.7178
10999	9.1417
11000	9.5901
11026	28.5955
11080	12.3845
11081	13.2829
11176	38.7219
11268	32.491
11275	11.8089
11296	20.1066
11348	14.7531
11355	4.6378
11368	12.8585
11432	6.611
11459	4.3649
11595	3.3055
11720	6.3
11742	16.6401
11760	48.3354
11766	48.4746
11767	48.3018
11771	50.687
11975	7.3098
12038	13.9371
12039	14.1648
12106	3.166
12161	18.0702
12169	14.649
12280	23.5877
12284	1.5094
12359	9.8147
12391	15.4985
12424	28.2681
12425	28.5847
12457	49.3362
12505	1.3741
12519	7.5083
12539	16.0466
12553	27.1785
12562	14.421
12586	9.2946
12597	9.1405
12614	2.5005
12619	2.5659
12653	27.0039
12688	19.8098
12724	20.9264
12730	10.6384
12734	1.8351
12766	2.4975
12777	2.238
12778	12.6591
12832	6.3892
12995	4.6076
13046	5.3933
13085	27.3985
13090	27.4147
13358	7.576
13360	7.4853
13438	2.0523
13472	9.8597
13514	2.102
13546	6.7988
13556	5.1724
13579	8.7313
13676	14.5635
13682	3.1632
13685	50.2842
13722	5.0693
13886	20.0699
13918	12.3043
14026	3.0774
14075	16.4463
14089	15.1688
14116	18.3102
14159	74.2911
14173	23.8905
14213	7.2155
14266	15.9994
14285	9.7263
14286	9.7165
14302	9.8947
14382	10.7043
14411	7.231
14422	13.0309
14439	27.224
14440	27.9929
14452	26.5089
14466	28.4871
14570	7.2049
14622	8.8766
14707	14.3998
14728	51.6569
14754	43.6214
14801	18.0901
14803	17.2275
14811	19.478
14819	17.2544
14931	9.7056
14952	31.0367
15203	35.0087
15226	23.654
15227	23.7928
15330	11.3472
15344	36.2951
15351	38.5569
15442	1.126
15595	20.4166
15759	13.3574
15786	10.9324
15849	4.9046
15863	3.9912
15877	4.9095
15891	11.3707
15907	4.2596
15923	3.5128
15930	3.5128
15933	8.3768
15934	8.2245
15940	8.0298
15953	2.9382
16013	12.7913
16021	14.1071
16094	4.9066
16118	27.5708
16219	7.2537
16289	6.1654
16292	6.8503
16449	14.2914
16492	14.2739
16555	6.0709
16571	5.7084
16646	8.444
16650	37.7251
16769	14.6675
16813	7.8423
16820	6.4258
16830	34.9038
16857	22.7205
17044	3.3836
17047	3.3836
17124	2.7281
17125	8.1127
17136	14.1909
17177	4.5715
17251	3.2518
17297	7.3116
17343	35.1891
17409	25.5897
17418	84.1737
17467	11.551
17551	6.2964
17554	19.6167
17574	7.839
17577	7.7696
17602	6.9349
17604	7.003
17606	4.5684
17632	12.4414
17642	3.0937
17647	3.4647
17727	29.5864
17743	5.3776
17772	35.485
17773	35.5027
17801	13.6034
17829	14.9225
17833	13.7969
17853	36.0042
17858	23.3067
17914	15.9326
18003	20.3178
18068	8.1681
18069	7.2566
18102	5.1711
18116	12.928
18143	43.5343
18191	4.3364
18195	2.739
18227	8.313
18239	9.1128
18315	12.3411
18328	28.722
18398	14.4383
18430	7.6654
18498	9.5725
18623	53.3624
18638	60.5389
18645	18.4069
18708	48.135
18720	52.5323
18727	4.2097
18729	4.1367
18774	26.2523
18833	6.3075
18880	18.1533
19022	29.6013
19047	16.1797
19063	16.7437
19066	16.7796
19068	16.7822
19069	17.7413
19078	12.9407
19115	1.502
19116	1.4966
19117	1.7243
19201	39.5007
19299	6.1817
19302	1.4951
19307	19.1983
19314	23.6108
19339	2.8438
19373	13.6305
19437	10.9771
19438	10.8969
19455	15.9507
19488	2.5685
19493	11.7802
19515	2.8622
19517	2.5741
19592	18.7945
19606	5.9404
19623	8.9373
19979	4.6841
19988	16.6001
20013	11.1718
20108	14.7008
20119	8.9681
20161	22.9556
20267	9.3149
20308	8.6626
20313	8.0556
20487	3.6536
20501	3.0967
20550	2.89
20555	3.3215
20564	16.6929
20577	4.4669
20631	8.0859
20637	13.2929
20706	5.6486
20737	6.594
20744	6.0459
20762	8.1215
20770	25.4652
20850	10.1185
20851	10.0749
20892	32.0644
20912	20.0443
20949	13.2344
20981	22.0079
21080	33.3408
21082	32.7915
21084	32.4285
21147	23.4771
21163	16.5679
21165	15.6938
21185	114.0884
21199	14.7056
21241	6.4449
21331	1.5466
21394	7.4336
21412	6.8243
21551	17.506
21560	16.9589
21572	5.8551
21606	8.887
21611	6.8835
21639	3.4664
21651	3.4582
21675	10.6433
21753	18.0926
21765	3.4027
21789	43.6918
21805	31.021
21814	30.0211
21821	19.224
21883	9.1096
21906	9.6353
21960	4.6141
22031	9.8308
22046	40.9707
22056	5.4425
22070	19.9652
22257	9.8557
22258	10.6103
22261	10.4341
22278	6.0209
22295	2.7738
22324	5.959
22346	10.6632
22373	10.277
22416	8.9717
22444	10.7779
22480	25.5957
22604	5.6398
22642	2.4605
22666	11.9114
22693	22.6235
22696	7.427
22733	3.6827
22757	4.206
22769	2.8675
22886	11.505
22926	2.3859
23029	26.2785
23078	4.0455
23115	19.5507
23156	19.8885
23174	17.7128
23185	17.8141
23235	3.2611
23261	3.9672
23281	4.0783
23317	16.9507
23353	14.114
23377	9.3571
23413	9.7157
23440	7.4845
23550	40.3546
23564	4.8599
23568	4.8515
23574	12.7065
23579	1.9618
23687	16.4196
23906	22.5914
23918	22.8689
24048	16.6246
24128	4.2434
24131	5.0006
24315	35.0693
24338	3.3635
24409	1.2905
24599	3.7082
24616	4.9876
24748	5.0321
24764	2.0923
24765	2.0941
24789	4.403
24839	25.1891
24884	23.4251
24929	25.9867
24935	26.5069
24937	25.086
24985	14.0615
25021	15.2432
25094	10.7259
25141	11.9428
25156	7.7
25343	3.3946
25405	18.8757
25418	10.0146
25465	6.0575
25470	5.5524
25487	13.6555
25517	11.8851
25582	3.8025
25677	36.7462
25694	35.8912
25723	7.9148
25725	4.2094
25732	7.8481
25733	7.3537
25740	8.0107
25765	22.3402
25807	7.6661
25829	9.5243
25845	10.0916
26091	61.043
26142	25.1546
26185	12.8075
26187	12.8092
26200	6.0997
26218	6.7476
26251	15.4349
26270	0.827
26310	18.917
26321	7.6016
26351	10.9293
26533	4.6033
26543	20.7488
26596	17.723
26605	8.4535
26703	23.531
26832	1.6899
27065	13.2752
27077	31.0818
27078	32.5124
27129	1.7765
27171	2.4095
27191	0.9425
27310	11.0397
27388	4.8385
27393	23.2395
27404	3.3536
27440	2.9798
27498	12.131
27526	2.3441
27538	10.3495
27627	2.7131
27648	28.4132
27650	29.6313
27663	2.1122
27765	14.1987
27793	16.5911
27811	17.3869
27812	16.8814
27829	16.8742
27884	3.5225
27930	36.4182
27988	9.1464
28028	4.4866
28057	10.0114
28090	46.2248
28120	4.9665
28140	7.2754
28153	12.1109
28173	17.6233
28221	7.6255
28229	8.3059
28243	3.6926
28249	5.9681
28305	15.5069
28350	6.8761
28437	23.2522
28485	15.2883
28504	4.3867
28702	17.9188
28769	15.5034
28785	6.6888
28792	16.3085
28809	2.9257
28813	7.033
28841	133.8131
28870	9.2269
28901	10.3005
28929	4.4782
28944	19.6146
29054	35.3588
29155	18.0514
29156	17.4317
29235	17.9481
29236	17.4409
29327	4.1132
29391	18.0493
29420	79.646
29426	78.207
29487	18.4624
29488	18.0909
29500	20.5671
29515	19.4384
29516	18.1033
29604	51.9048
29714	1.8144
29836	37.4483
29847	29.2573
29857	4.2089
29862	15.6428
29885	13.9799
29983	3.4326
30027	2.6498
30035	9.9074
30134	14.6708
30157	12.4857
30251	24.4903
30343	17.4462
30396	8.3459
30431	6.8631
30444	15.7238
30504	14.3712
30520	7.3298
30553	9.0859
30860	4.0617
30885	6.0943
30887	6.1076
30904	1.6041
30967	10.5987
31085	17.7042
31106	17.0315
31110	18.7607
31205	1.5643
31254	12.8992
31265	13.5329
31271	1.958
31367	1.6753
31402	27.1144
31433	20.3155
31447	24.287
31464	12.9105
31499	9.0226
31503	9.0356
31604	1.5668
31656	10.2053
31676	1.4838
31685	1.2753
31781	5.856
31875	7.2845
31888	44.8802
31893	4.3316
32008	24.9673
32013	24.9771
32035	22.849
32093	5.4603
32095	6.2178
32124	13.9914
32157	9.8887
32159	7.9306
32169	19.8346
32174	18.8112
32184	9.2004
32192	23.5293
32204	23.3438
32225	4.3799
32237	38.8678
32259	3.4473
32310	10.6646
32394	6.7958
32403	11.2682
32422	12.1778
32514	17.2041
32633	4.6503
32669	6.6431
32747	7.203
32778	4.9038
32816	19.1915
32844	8.1767
32848	8.4678
32985	10.4604
33015	8.4205
33037	12.5779
33068	1.5144
33133	12.2996
33140	13.305
33162	20.0304
33189	15.9583
33237	5.394
33272	4.1403
33293	5.117
33294	5.1928
33295	5.1721
33301	4.9925
33386	5.823
33388	5.6301
33398	24.8453
33430	4.139
33525	16.6454
33562	2.2432
33581	6.3717
33662	3.3638
33709	15.221
33753	7.9912
33762	18.9397
33804	20.1038
33941	11.9299
33963	6.3859
33967	41.9949
33972	7.0411
34040	8.4676
34049	5.3808
34054	19.8754
34084	2.6812
34116	4.5273
34124	24.9641
34151	0.8101
34164	14.5952
34178	20.6424
34255	2.4894
34298	8.112
34345	8.7846
34350	7.61
34389	7.5235
34392	7.5878
34644	26.3363
34758	22.2365
34789	18.815
34836	18.2355
34979	9.3363
35023	7.5207
35024	7.1887
35085	3.6895
35095	24.8418
35247	11.9099
35252	12.5565
35258	19.793
35261	20.0595
35355	7.0789
35401	64.9914
35402	65.1822
35437	2.836
35440	6.3095
35485	10.7435
35532	7.1245
35550	15.3401
35551	14.8965
35552	15.7824
35561	7.0989
35600	13.5632
35604	14.8119
35658	46.4407
35661	14.046
35677	20.6874
35711	7.8419
35723	10.7121
35842	2.153
35849	7.103
35913	26.1265
35915	26.7763
35983	5.511
36047	88.9733
36054	7.9576
36123	6.0576
36151	2.8898
36166	7.0919
36193	26.4101
36225	13.7839
36260	4.1211
36262	2.8641
36263	3.9358
36392	9.6074
36436	10.8677
36640	7.485
36694	16.2226
36734	7.4492
36777	16.4142
36863	13.7431
36868	13.5772
36873	13.5772
36883	1.0275
36940	14.6064
36946	14.6079
36961	14.6145
37024	19.6968
37080	11.3495
37087	11.286
37116	2.3512
37168	4.3522
37172	3.3934
37196	6.2615
37215	20.6417
37259	15.5134
37310	24.6677
37344	19.774
37433	3.9346
37447	6.508
37454	6.809
37554	4.5094
37613	1.7305
37615	1.8507
37664	3.831
37753	3.6895
37831	31.9856
37913	6.6476
37943	46.3074
37945	46.3109
38019	7.7393
38268	12.3957
38338	8.9962
38393	12.8282
38394	11.3368
38578	8.7224
38580	8.7211
38583	8.6991
38584	8.1085
38715	12.9107
38747	12.1384
38758	7.5098
38771	19.5093
38822	31.8402
38839	102.5319
38849	79.2672
38865	5.2154
39025	6.9254
39027	9.047
39044	1.485
39118	25.0211
39123	9.5905
39127	5.0733
39161	18.5469
39170	41.1606
39189	28.3388
39252	15.1808
39264	12.4149
39418	7.3464
39422	8.9376
39446	14.4344
39470	14.3614
39499	8.4208
39577	8.2129
39579	8.2881
39604	8.4553
39701	5.526
39716	33.4225
39732	2.1041
39885	34.8324
39981	7.9848
40022	13.2697
40035	13.5288
40103	8.3416
40205	12.5027
40276	29.4166
40287	27.9373
40313	6.3405
40353	45.753
40500	24.1528
40522	21.2252
40558	23.9105
40587	8.9793
40606	1.2257
40633	16.0748
40652	1.2033
40653	1.1549
40668	5.0503
40669	5.451
40691	5.1299
40715	18.4581
40723	18.1193
40759	2.4993
40764	7.6891
40765	7.1112
40827	27.4111
40884	11.6319
40909	4.3337
40946	17.0179
41035	10.8515
41044	18.1511
41088	1.7967
41093	1.5425
41095	1.696
41121	19.6412
41140	3.6982
41141	3.5923
41150	2.305
41167	2.3124
41238	3.2016
41398	21.1317
41415	27.6969
41416	26.6823
41529	3.5949
41550	42.6097
41741	31.8289
41752	6.0247
41928	6.1848
41973	16.5333
42054	11.9525
42063	8.4779
42091	5.5257
42092	5.5254
42144	37.0414
42249	6.6074
42268	4.8735
42407	8.137
42428	4.3443
42487	12.235
42504	16.226
42534	12.3642
42614	6.6461
42698	24.2978
42847	22.1244
42911	5.683
43018	5.278
43131	10.2625
43230	8.6063
43259	7.5867
43269	14.7537
43281	83.349
