carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
438,23,252,414,3.47,5,3,1.0,0,5,779419.0,2.0,2019.0,1.6,16.0,1,2.771963526845863,2.372111155642656,7.0,2021,7,17,2019,10,1,2019,12,4,0.0
456,8,258,430,5.72,1,3,1.0,0,5,779412.0,2.0,2018.0,1.4,16.0,1,2.7466296830696852,2.272125885509337,7.0,2021,4,26,2018,6,1,2018,9,29,0.0
463,23,260,437,1.59,4,2,1.0,0,5,779419.0,2.0,2019.0,1.6,16.0,1,2.6658383522929006,2.405141681319138,7.0,2021,6,5,2019,1,1,2019,7,9,0.0
470,28,87,442,8.31,1,2,1.0,0,5,779419.0,2.0,2016.0,2.0,3.0,1,2.8610573702273894,2.332134186450596,7.0,2021,6,16,2018,1,1,2018,7,27,0.0
473,8,262,445,5.1,1,3,1.0,0,5,779412.0,2.0,2017.0,1.4,16.0,1,2.8326249356838407,2.3646204839134985,7.0,2021,6,23,2017,5,1,2017,7,27,0.0
550,72,286,517,4.0,2,2,1.0,0,5,779413.0,1.0,2017.0,1.5,6.0,1,2.3869262414277967,1.410986973710262,7.0,2021,7,1,2017,4,1,2017,9,6,0.0
555,1,207,311,4.89,6,3,2.0,0,5,779413.0,1.0,2015.0,1.8,6.0,1,2.300583090323373,1.415853163361435,7.0,2021,7,5,2015,12,1,2015,12,29,0.0
571,8,292,535,12.35,6,5,2.0,1,5,779412.0,3.0,2012.0,2.0,23.0,1,3.6125382208572137,2.379546134130174,7.0,2021,7,13,2011,10,1,2012,2,23,0.0
575,8,101,180,3.12,1,3,1.0,0,5,779412.0,2.0,2018.0,1.8,7.0,1,3.1350593387750902,2.8081971497071487,7.0,2021,4,15,2018,5,1,2018,8,2,0.0
595,8,171,236,0.01,1,3,4.0,0,5,779412.0,2.0,2019.0,1.5,9.0,1,2.378619779270043,2.1016921506146558,7.0,2021,7,27,2020,3,1,2021,2,22,0.0
598,19,299,556,3.36,5,2,1.0,0,5,779413.0,1.0,2017.0,2.0,12.0,3,2.3960754360813845,1.8660936062807583,7.0,2021,7,27,2017,9,1,2017,11,29,0.0
613,23,55,571,2.99,1,3,4.0,0,5,779419.0,2.0,2019.0,1.4,16.0,1,2.601207105484161,2.2364452904895007,7.0,2021,7,2,2019,9,1,2019,9,30,0.0
615,66,303,573,6.79,2,3,1.0,1,5,779416.0,2.0,2018.0,2.0,13.0,1,3.688629422858727,3.1252242687867455,7.0,2021,6,1,2018,8,1,2018,9,3,0.0
618,2,34,576,4.45,2,5,1.0,2,7,779415.0,2.0,2015.0,2.0,3.0,1,3.2534704696327,3.077312260546414,7.0,2021,7,13,2016,11,1,2017,1,5,0.0
627,25,305,585,3.85,1,1,1.0,0,5,779413.0,1.0,2017.0,1.5,12.0,1,2.301584592660462,1.7749523509116738,7.0,2021,6,4,2017,7,1,2017,10,10,0.0
659,66,312,612,3.78,1,2,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.3456846717318967,2.8449093838194073,7.0,2021,6,21,2018,1,1,2018,3,19,0.0
666,4,4,147,1.86,1,3,1.0,0,4,779411.0,3.0,2016.0,1.5,3.0,1,3.1937631240531252,2.8621951666274277,7.0,2021,6,23,2017,6,1,2017,7,21,0.0
696,8,208,644,14.6,1,1,2.0,0,5,779412.0,2.0,2011.0,1.4,16.0,1,2.7713379403381286,1.791759469228055,7.0,2021,7,17,2011,7,1,2011,7,26,0.0
721,18,33,667,2.63,3,2,4.0,0,5,779412.0,2.0,2019.0,2.0,13.0,1,3.554776469590456,3.254242968705492,7.0,2021,7,18,2018,12,1,2019,6,6,0.0
731,7,113,675,3.72,6,2,1.0,0,5,779415.0,2.0,2016.0,1.6,11.0,1,2.6741486494265287,2.1400661634962708,7.0,2021,6,18,2016,12,1,2017,5,8,0.0
746,22,309,690,2.67,4,3,1.0,0,5,779413.0,1.0,2018.0,1.5,4.0,1,2.349468678892896,1.9530276168241774,7.0,2021,6,13,2018,7,1,2018,10,12,0.0
752,66,303,696,1.48,1,3,4.0,0,5,779416.0,2.0,2020.0,2.0,19.0,1,3.5826852577075323,3.2752561583043085,7.0,2021,5,17,2019,10,1,2020,3,31,1.0
753,7,332,697,6.8,1,5,1.0,0,5,779415.0,2.0,2017.0,2.5,20.0,1,3.327909585892323,2.8507065015037334,7.0,2021,7,26,2017,10,1,2018,3,8,0.0
758,11,15,702,7.03,2,1,1.0,2,5,779412.0,2.0,2018.0,1.8,7.0,1,3.720378121173307,3.3250360206965914,7.0,2021,7,22,2019,1,1,2019,1,24,1.0
784,18,33,725,8.04,5,3,2.0,0,5,779412.0,2.0,2013.0,2.0,13.0,1,3.596215769250517,2.700018029404946,7.0,2021,5,22,2012,11,1,2013,1,5,0.0
843,12,259,432,5.22,1,5,1.0,0,5,779415.0,1.0,2017.0,1.5,11.0,1,2.6864860231863696,2.2192034840549946,7.0,2021,7,18,2017,5,1,2017,6,16,0.0
852,12,275,777,6.06,1,3,1.0,1,7,779415.0,2.0,2018.0,2.4,11.0,1,3.3207101307494686,3.1780538303479458,7.0,2021,6,1,2018,7,1,2018,8,15,0.0
900,20,127,814,4.03,3,3,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,3.474447843401748,3.1612467120315646,7.0,2021,6,23,2018,4,1,2018,9,21,0.0
902,8,16,770,7.21,5,3,2.0,0,5,779412.0,2.0,2014.0,1.6,3.0,1,2.626840145676667,1.884034745337226,7.0,2021,5,30,2014,8,1,2014,9,1,0.0
944,9,111,853,2.76,1,3,1.0,0,5,779413.0,1.0,2017.0,1.5,12.0,1,2.4832385926873033,1.864080130807681,7.0,2021,7,5,2017,5,1,2017,5,25,0.0
957,75,373,864,4.48,2,3,4.0,0,5,779412.0,1.0,2020.0,1.4,3.0,1,2.6864860231863696,2.163323025660538,7.0,2021,7,19,2019,9,1,2019,9,29,0.0
966,11,238,872,12.38,6,1,1.0,0,5,779412.0,2.0,2015.0,2.0,13.0,1,3.78781940196884,2.9231615807191558,7.0,2021,7,5,2015,8,1,2015,11,3,0.0
990,1,167,740,1.58,1,2,1.0,0,7,779413.0,1.0,2016.0,1.5,6.0,1,2.012232791986386,1.6389967146756448,7.0,2021,7,11,2016,12,1,2017,7,12,0.0
1003,1,207,311,5.73,8,2,2.0,0,5,779413.0,1.0,2015.0,1.8,6.0,1,2.300583090323373,1.4586150226995167,7.0,2021,6,26,2015,11,1,2016,1,15,0.0
1026,28,100,916,2.06,1,3,1.0,0,5,779419.0,2.0,2018.0,2.0,3.0,1,2.7073833121145063,2.424793876121615,7.0,2021,7,14,2018,7,1,2018,9,25,0.0
1082,7,402,961,3.72,2,2,1.0,0,5,779415.0,2.0,2017.0,1.5,5.0,1,2.5862591440482876,2.0731719286662407,7.0,2021,7,4,2017,8,1,2017,11,23,0.0
1100,25,41,979,7.13,1,3,1.0,0,5,779413.0,1.0,2017.0,1.5,3.0,1,2.431857428698185,1.9768549529047348,7.0,2021,7,16,2017,9,1,2017,10,11,0.0
1127,2,34,1001,7.13,1,1,2.0,1,5,779415.0,2.0,2012.0,2.7,3.0,1,3.2534704696327,2.791165107812717,7.0,2021,7,25,2014,7,1,2014,8,13,0.0
1168,9,111,1029,13.84,2,1,2.0,0,5,779413.0,1.0,2012.0,1.5,12.0,1,2.563409711275944,1.3862943611198906,7.0,2021,7,21,2013,2,1,2013,2,25,0.0
1234,7,419,1076,4.63,1,1,1.0,0,7,779415.0,3.0,2018.0,4.0,15.0,1,4.141546163706395,3.7773481021015445,7.0,2021,6,12,2018,2,1,2018,9,14,1.0
1249,23,77,1088,16.36,1,2,2.0,0,5,779419.0,2.0,2015.0,2.4,3.0,1,3.2573270112424533,2.2278615467981093,7.0,2021,6,19,2015,5,1,2015,7,7,0.0
1263,6,216,1098,4.98,1,3,1.0,0,5,779413.0,1.0,2018.0,1.5,17.0,1,2.1150499691472033,1.728109442151599,7.0,2021,7,6,2018,8,1,2018,10,12,0.0
1274,12,304,1106,1.64,6,3,1.0,0,5,779415.0,2.0,2017.0,2.0,19.0,1,3.525772116243786,3.2068032436339315,7.0,2021,5,17,2017,7,1,2017,7,31,0.0
1280,23,270,1110,11.24,4,3,2.0,0,5,779419.0,2.0,2010.0,2.0,3.0,1,2.96424160646262,1.7101878155342434,7.0,2021,7,4,2011,5,1,2012,5,2,0.0
1282,23,56,882,5.87,1,2,1.0,0,5,779419.0,2.0,2017.0,1.8,3.0,1,2.7713379403381286,2.2407096892759584,7.0,2021,7,2,2018,2,1,2018,6,29,0.0
1332,12,92,1147,13.47,2,2,2.0,1,5,779415.0,2.0,2011.0,2.0,22.0,1,3.0577676644734435,1.9458958632389858,7.0,2021,7,23,2011,2,1,2011,3,25,0.0
1350,12,237,1159,10.1,1,2,1.0,0,5,779415.0,2.0,2016.0,1.8,22.0,1,2.7713379403381286,2.2300144001592104,7.0,2021,7,13,2015,12,1,2016,3,18,0.0
1383,9,241,1186,1.72,5,2,4.0,0,5,779413.0,1.0,2019.0,1.5,7.0,1,2.4423470353692043,2.206074192613202,7.0,2021,7,25,2019,9,1,2020,3,19,0.0
1413,28,87,1206,12.51,1,3,1.0,1,5,779419.0,2.0,2012.0,2.0,3.0,1,3.1126260250254902,2.0082140323914683,7.0,2021,4,28,2012,11,1,2013,2,6,0.0
1420,6,20,21,3.95,1,3,1.0,0,5,779413.0,1.0,2016.0,1.3,10.0,1,2.3960754360813845,2.014889687120042,7.0,2021,6,23,2018,1,1,2018,3,5,0.0
1444,38,85,1232,12.81,2,3,2.0,0,5,779421.0,2.0,2011.0,1.4,6.0,1,2.1849270495258133,0.8064758658669484,7.0,2021,5,8,2010,8,1,2010,12,2,0.0
1461,18,289,1244,6.8,1,3,1.0,0,5,779412.0,2.0,2016.0,2.0,13.0,1,3.9357395320454622,3.2809112157876537,7.0,2021,5,21,2016,12,1,2017,5,15,1.0
1464,65,330,1246,6.67,1,2,1.0,0,5,779413.0,1.0,2019.0,1.5,11.0,1,2.637627736805664,2.0149030205422647,7.0,2021,6,18,2018,10,1,2018,11,28,0.0
1484,11,186,1260,3.93,1,3,1.0,0,5,779412.0,2.0,2018.0,1.4,16.0,1,3.027715319407042,2.6602595372658615,7.0,2021,7,10,2018,9,1,2018,10,22,0.0
1485,17,406,1261,2.83,2,3,1.0,0,7,779413.0,1.0,2018.0,2.0,3.0,1,2.7073833121145063,2.3933303238007175,7.0,2021,7,10,2018,9,1,2018,12,18,0.0
1538,7,57,1084,3.57,1,1,2.0,1,5,779415.0,2.0,2014.0,2.0,20.0,1,3.0291670496402285,2.509599262378372,7.0,2021,6,8,2015,6,1,2015,7,7,0.0
1539,3,133,1298,7.41,5,1,1.0,0,5,779416.0,2.0,2013.0,1.5,3.0,1,2.9947317732204075,2.0794415416798357,7.0,2021,5,26,2015,6,1,2015,7,7,0.0
1553,61,232,686,8.16,2,3,1.0,1,5,779412.0,1.0,2017.0,2.0,7.0,1,2.8507065015037334,2.272125885509337,7.0,2021,6,23,2017,9,1,2017,10,19,0.0
1561,17,406,983,6.08,1,3,1.0,0,7,779413.0,1.0,2018.0,2.0,3.0,1,2.8326249356838407,2.468099531471619,7.0,2021,5,23,2018,11,1,2019,4,30,0.0
1590,17,169,231,5.55,3,2,1.0,0,7,779413.0,1.0,2017.0,1.5,23.0,1,2.5641798306825083,2.066862759472976,7.0,2021,7,9,2018,1,1,2018,4,11,0.0
1592,7,113,170,2.14,6,2,4.0,0,5,779415.0,2.0,2019.0,1.6,11.0,1,2.4731713935695794,2.163323025660538,7.0,2021,6,22,2019,10,1,2019,10,24,0.0
1595,8,171,236,0.01,1,3,4.0,0,5,779412.0,2.0,2019.0,1.5,9.0,1,2.378619779270043,2.0541237336955462,7.0,2021,6,15,2020,5,1,2021,2,22,0.0
1606,15,458,1282,11.74,1,2,2.0,0,5,779413.0,1.0,2014.0,1.6,4.0,1,2.349468678892896,1.3862943611198906,7.0,2021,6,12,2014,9,1,2014,10,22,0.0
1610,28,217,1346,18.24,5,2,3.0,1,5,779419.0,2.0,2007.0,1.4,4.0,1,2.2491843162669305,0.5877311078032964,7.0,2021,7,9,2007,8,1,2007,9,13,0.0
1789,27,481,1401,7.04,5,22,1.0,0,5,779411.0,2.0,2015.0,2.0,19.0,1,3.708682081410116,3.0819099697950434,7.0,2020,4,16,2015,9,1,2015,10,19,0.0
1902,82,484,1415,1.13,4,4,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.7130841428107537,3.2457124788217606,7.0,2020,4,29,2017,8,1,2019,7,10,0.0
1910,83,408,1419,0.93,2,4,1.0,1,5,779412.0,2.0,2018.0,1.5,3.0,1,2.3960754360813845,1.9851308622085946,7.0,2020,7,9,2017,12,1,2018,8,22,0.0
1911,6,486,1420,2.5,5,26,1.0,0,5,779412.0,2.0,2018.0,1.5,11.0,1,2.2915241456346207,1.8718021769015913,7.0,2020,4,4,2018,5,1,2018,6,6,0.0
1951,32,123,1002,8.77,7,14,2.0,1,5,779415.0,2.0,2009.0,1.0,6.0,1,1.7029282555214393,0.5187937934151675,7.0,2020,10,9,2012,8,1,2012,9,24,0.0
1981,16,487,1424,2.47,4,20,1.0,0,5,779412.0,2.0,2016.0,1.5,3.0,1,2.7006898466959175,2.2491843162669305,7.0,2020,10,21,2016,6,1,2016,8,24,0.0
2023,8,489,1436,10.02,1,14,2.0,2,4,779412.0,3.0,2011.0,2.0,32.0,1,3.471345141564237,2.468099531471619,7.0,2020,6,7,2012,7,1,2013,3,5,0.0
2210,19,493,1449,11.44,5,18,2.0,0,5,779413.0,1.0,2010.0,1.5,6.0,1,2.0268315914075385,0.832909122935104,7.0,2021,4,12,2011,4,1,2011,5,16,0.0
2302,30,499,1476,11.13,7,13,2.0,0,5,779418.0,2.0,2011.0,2.0,32.0,1,3.3250360206965914,1.824549292051046,7.0,2021,1,5,2011,12,1,2012,9,11,0.0
2600,8,185,1520,11.03,3,19,1.0,1,7,779412.0,3.0,2016.0,1.4,23.0,1,3.331489969237335,2.60859812213055,7.0,2021,1,29,2016,7,1,2017,3,2,0.0
2615,47,280,1526,28.43,5,14,3.0,0,5,779414.0,2.0,2008.0,2.0,17.0,1,2.9486406660201405,0.7323678937132266,7.0,2020,8,14,2007,9,1,2007,11,29,0.0
2689,12,237,1552,7.21,1,3,1.0,0,5,779415.0,2.0,2014.0,1.8,11.0,1,2.866761892257031,2.580216829592325,7.0,2021,7,8,2014,12,1,2015,2,5,0.0
2801,3,531,1572,9.48,2,19,1.0,0,5,779416.0,3.0,2013.0,2.0,12.0,1,3.2950958507796098,2.563409711275944,7.0,2021,6,24,2013,4,1,2014,6,6,0.0
2843,3,434,1152,8.67,1,14,1.0,0,5,779416.0,2.0,2018.0,1.5,9.0,1,2.300583090323373,1.840549633397487,7.0,2021,7,6,2018,6,1,2018,8,17,0.0
2854,2,187,1581,17.04,1,3,2.0,0,5,779415.0,2.0,2011.0,2.0,4.0,1,3.177220149599368,2.1162555148025524,7.0,2021,7,29,2012,2,1,2012,4,12,0.0
3002,8,39,1619,13.17,1,13,2.0,0,5,779412.0,2.0,2010.0,1.8,3.0,1,3.1937631240531252,2.0215475632609334,7.0,2020,12,31,2010,2,1,2010,4,19,0.0
3011,8,39,1619,12.5,5,13,2.0,1,5,779412.0,2.0,2010.0,1.8,3.0,1,3.1937631240531252,2.0541237336955462,7.0,2020,5,13,2010,7,1,2010,8,13,0.0
3019,8,39,1619,3.12,6,14,2.0,1,5,779412.0,2.0,2010.0,1.8,3.0,1,3.1937631240531252,2.2512917986064953,7.0,2020,9,18,2011,7,1,2011,8,16,0.0
3185,13,222,1633,5.04,1,1,2.0,0,5,779416.0,2.0,2016.0,1.5,3.0,1,2.39698576841553,1.7749523509116738,7.0,2021,5,24,2016,12,1,2016,12,27,0.0
3220,20,160,209,2.14,3,1,1.0,1,4,779412.0,3.0,2018.0,2.0,19.0,1,3.607669398688393,3.4651107074058083,7.0,2021,4,1,2018,4,1,2018,6,29,1.0
3264,7,86,637,4.94,7,13,2.0,0,5,779415.0,2.0,2011.0,1.6,11.0,1,2.528125768907977,1.8164520818184267,7.0,2020,6,12,2013,1,1,2013,7,5,0.0
3347,8,208,1279,1.92,7,14,1.0,0,5,779412.0,2.0,2016.0,1.6,3.0,1,2.740194654428777,2.2491737676880876,7.0,2021,3,12,2015,12,1,2016,4,19,0.0
3528,3,137,1678,4.59,1,19,1.0,0,5,779416.0,2.0,2017.0,1.0,3.0,1,2.719978771967484,1.9851308622085946,7.0,2021,4,7,2017,4,1,2017,7,21,0.0
3601,20,118,1691,2.52,1,1,4.0,0,5,779412.0,2.0,2019.0,2.0,19.0,1,3.7607348912143643,3.597312260588446,7.0,2020,3,20,2018,12,1,2019,4,1,1.0
3689,8,14,1693,6.88,6,17,1.0,0,5,779412.0,2.0,2015.0,1.4,31.0,1,2.89480635496403,2.2700619012884857,7.0,2020,7,31,2016,7,1,2016,10,10,0.0
3790,18,300,1714,4.61,1,1,1.0,0,5,779412.0,3.0,2016.0,1.5,13.0,1,3.2809112157876537,2.6602595372658615,7.0,2021,6,22,2016,1,1,2016,6,7,0.0
4046,8,8,1759,1.77,5,4,1.0,0,5,779412.0,2.0,2019.0,1.5,9.0,1,2.349468678892896,2.0769384114617173,7.0,2020,7,15,2018,12,1,2019,3,7,0.0
4084,16,23,1751,1.21,5,1,4.0,0,5,779415.0,2.0,2020.0,2.5,3.0,1,3.130263166511597,2.9338568698359038,7.0,2020,12,22,2019,11,1,2019,12,24,0.0
4234,3,194,1245,6.99,5,7,2.0,0,5,779416.0,2.0,2009.0,1.5,6.0,1,2.281361456542419,1.2178757094949273,7.0,2021,5,15,2010,3,1,2010,4,2,0.0
4375,33,120,1802,7.9,3,9,1.0,0,5,779414.0,2.0,2019.0,1.6,3.0,1,2.770711962226921,2.217027204632399,7.0,2020,12,29,2018,9,1,2019,3,6,0.0
4385,18,45,1813,14.88,5,19,2.0,0,5,779412.0,3.0,2013.0,3.0,13.0,1,4.225372824628505,2.9947317732204075,7.0,2021,6,18,2012,8,1,2014,6,27,0.0
4394,25,80,1815,14.21,5,4,2.0,0,5,779413.0,1.0,2012.0,1.5,6.0,1,1.9154509415706047,0.9858167945227653,7.0,2020,4,8,2012,7,1,2012,8,13,0.0
4399,5,354,800,7.54,6,7,2.0,0,5,779416.0,2.0,2018.0,1.3,3.0,1,2.753023566744941,2.0918640616783932,7.0,2021,2,19,2018,4,1,2018,5,24,0.0
4506,12,275,1845,12.31,6,17,2.0,1,7,779415.0,2.0,2013.0,2.4,22.0,1,3.2180755046974316,2.509599262378372,7.0,2020,10,20,2012,7,1,2013,1,11,0.0
4570,17,128,161,3.87,1,28,1.0,1,5,779413.0,1.0,2015.0,1.0,1.0,1,1.6845453849209058,1.3480731482996928,7.0,2020,8,11,2016,3,1,2016,4,5,0.0
4574,17,128,161,4.0,1,28,1.0,1,5,779413.0,1.0,2015.0,1.0,1.0,1,1.6845453849209058,1.2237754316221157,7.0,2020,8,23,2015,5,1,2015,7,14,0.0
4595,29,358,1862,5.63,2,1,1.0,0,5,779413.0,1.0,2011.0,1.5,6.0,1,1.9286186519452522,1.085189268335969,7.0,2020,8,17,2013,5,1,2013,7,4,0.0
4598,20,591,1863,24.84,5,1,3.0,1,8,779412.0,3.0,2004.0,3.2,21.0,1,4.060443010546419,2.066862759472976,7.0,2021,3,24,2004,9,1,2007,8,31,0.0
4658,17,593,1877,5.1,1,49,2.0,2,5,779413.0,1.0,2014.0,1.5,32.0,1,2.4239173781615704,1.3737155789130306,7.0,2020,6,22,2014,12,1,2015,1,27,0.0
4659,23,594,1878,13.12,7,16,2.0,3,4,779419.0,3.0,2012.0,2.0,13.0,1,3.264231526588998,2.3608540011180215,7.0,2021,2,3,2012,10,1,2013,5,10,0.0
4676,13,18,1874,1.87,1,4,1.0,0,5,779416.0,2.0,2018.0,1.5,3.0,1,2.6019486702196644,2.1138429683971687,7.0,2020,11,15,2018,2,1,2018,10,8,0.0
4685,18,510,1873,15.71,5,4,2.0,0,5,779412.0,3.0,2009.0,3.0,3.0,1,4.632785353021065,3.2573270112424533,7.0,2020,9,28,2011,6,1,2011,9,15,0.0
4738,8,83,102,2.98,1,7,1.0,0,5,779412.0,2.0,2018.0,1.8,16.0,1,3.327909585892323,2.9601050959108397,7.0,2021,1,22,2018,2,1,2018,5,29,0.0
4754,20,127,1894,7.61,1,7,2.0,2,5,779412.0,2.0,2013.0,1.8,15.0,1,3.481240089335692,2.6946271807700692,7.0,2020,1,13,2013,9,1,2014,7,10,0.0
4810,12,53,1057,4.34,2,13,2.0,3,5,779415.0,2.0,2015.0,2.4,11.0,1,3.2180755046974316,2.8678989020441064,7.0,2020,4,29,2017,2,1,2017,2,15,0.0
4837,3,137,1358,2.81,1,20,2.0,1,5,779416.0,2.0,2017.0,1.6,32.0,1,2.615934912194404,1.824549292051046,7.0,2020,10,18,2017,1,1,2017,1,22,0.0
4893,2,82,1910,11.73,2,5,2.0,0,5,779415.0,2.0,2012.0,2.5,25.0,2,3.2950958507796098,2.624668592163159,7.0,2021,4,30,2014,6,1,2015,5,26,0.0
4923,46,612,1924,0.91,3,45,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,3.4836986031738992,3.214867803470662,7.0,2020,5,1,2017,10,1,2019,7,5,0.0
4987,8,16,1921,10.79,5,9,2.0,1,5,779412.0,2.0,2008.0,1.6,3.0,1,2.563409711275944,1.5432981099295553,7.0,2021,7,22,2010,2,1,2010,3,5,0.0
5002,20,614,1938,19.39,2,4,2.0,0,5,779412.0,3.0,2011.0,3.0,15.0,1,3.9219733362813143,2.6390573296152584,7.0,2020,6,5,2011,2,1,2011,5,10,0.0
5049,84,416,1946,0.01,1,32,1.0,1,7,779412.0,2.0,2018.0,1.6,6.0,1,2.2289385528257473,2.0255131996542803,7.0,2020,8,26,2019,1,1,2020,5,11,0.0
5100,3,137,1960,8.64,1,4,2.0,0,5,779416.0,2.0,2012.0,1.6,6.0,1,2.659559991941776,1.7369512327330598,7.0,2020,7,9,2015,4,1,2015,7,7,0.0
5108,3,133,1962,3.43,1,17,4.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,3.108167702883779,2.681021528714291,7.0,2020,11,18,2019,7,1,2019,11,7,0.0
5297,8,208,1980,9.24,5,1,2.0,0,5,779412.0,2.0,2012.0,2.0,32.0,1,3.201933104137889,2.379546134130174,7.0,2020,1,7,2012,3,1,2012,4,17,0.0
